rating,verified,year,reviewerName
5,FALSE,2009,Joey Joe Joe Jr. Shabadoo
3,TRUE,2009,Raul G.
5,TRUE,2009,T. Soatthiamroong
5,FALSE,2009,Francisco Cortes
4,TRUE,2009,BBP
5,TRUE,2009,Mike
5,TRUE,2009,Patricia Laverty
4,FALSE,2009,Movie Fan
4,FALSE,2009,Cloud
5,TRUE,2014,Ray O
5,TRUE,2014,MetalBoxFan
5,TRUE,2014,C. Olsen
3,TRUE,2010,nycmode
5,TRUE,2009,eLSyDro
5,TRUE,2014,Customerx
5,TRUE,2014,Brenda
4,FALSE,2013,N. Pawar
4,TRUE,2013,Neal M.
3,TRUE,2014,Pauli
4,TRUE,2014,T. Sweny
5,TRUE,2012,JT
3,TRUE,2011,Benjamin Archambault
5,TRUE,2010,T. Mccollum
4,TRUE,2010,Don P.
4,TRUE,2010,Dave A.
5,TRUE,2014,Lydon
1,TRUE,2014,William M. Conlin
3,TRUE,2014,Jimmy
5,TRUE,2014,Aubrey
5,TRUE,2014,J. Perski
5,TRUE,2014,Andre Tran
5,TRUE,2014,Michael Christiernsson
3,FALSE,2014,K. Geddings
5,TRUE,2014,me
4,TRUE,2014,Amazon Customer
5,TRUE,2014,Hiko S.
5,TRUE,2014,The Fickerts
5,TRUE,2013,kcallahan47
5,TRUE,2013,Smart Shopper
5,TRUE,2013,kayjoe
5,TRUE,2013,Michael N.
5,TRUE,2013,Charlene Burke
4,TRUE,2013,Derek
3,TRUE,2010,Ramie
1,FALSE,2010,AlexJouJou
5,TRUE,2009,TREND700
5,TRUE,2013,Carlos Flores
3,TRUE,2013,Jason H
5,TRUE,2013,Pedro Gil A
5,TRUE,2013,RobertK
5,TRUE,2013,Roland Mata
5,TRUE,2013,Madeline
5,TRUE,2013,Vicki Cantu
5,FALSE,2013,david
2,TRUE,2013,Felix M. Lopez
5,TRUE,2013,Christopher
5,TRUE,2013,Vinsent Mendez
5,TRUE,2013,Robert John
5,TRUE,2013,Miguel
1,FALSE,2013,Dick Slapperman
5,TRUE,2013,Daniel
1,TRUE,2013,SilkyGiant
5,TRUE,2013,Steve
5,FALSE,2013,Charles Burns
5,TRUE,2013,Josie
5,TRUE,2013,SirPasta117
5,TRUE,2013,Jayrod215
4,TRUE,2013,Oh Yeah!
5,TRUE,2013,Katie
5,TRUE,2013,kakolukia4ever
5,TRUE,2013,Anthony M. White
5,TRUE,2013,Kevin Dorff
5,TRUE,2013,Erick Durand
5,TRUE,2013,Tommy Vee
3,TRUE,2013,DocStrange
5,TRUE,2013,T-Bag
5,TRUE,2011,bochen7e7
1,TRUE,2011,McTechie
5,TRUE,2013,Alex
5,FALSE,2011,SameOldStory
5,TRUE,2011,HDelta
5,TRUE,2011,IBRAHIM ALHAZMI
3,FALSE,2011,MichaelD
5,TRUE,2011,Outlaw
5,TRUE,2010,Speed
5,TRUE,2013,jimmy
3,TRUE,2013,Benjamin Potter
1,FALSE,2013,DJamez
5,TRUE,2013,Steve
5,TRUE,2013,KKuse
1,FALSE,2013,sly5789
5,TRUE,2013,Caleb Carter
5,TRUE,2013,S. Reaves
5,TRUE,2013,Charity A Cihos
5,TRUE,2013,Daniel
5,TRUE,2013,Keith M
5,TRUE,2013,TinC
5,TRUE,2013,Ahmadu
5,TRUE,2013,M. Moore
5,TRUE,2013,Sara Kay Eberly
5,TRUE,2013,mzbossy
5,TRUE,2013,D. Jones
5,TRUE,2013,Charlescj
5,TRUE,2013,Donna Gurliaccio
5,TRUE,2013,DAV
5,TRUE,2013,David
5,TRUE,2013,Connie1998
5,TRUE,2013,Michael
4,TRUE,2013,P-Dog
5,TRUE,2013,humamuzhar
3,TRUE,2013,Nathan
5,TRUE,2013,Shandog
5,TRUE,2013,Richard
5,TRUE,2013,Amazon Customer
5,TRUE,2013,Lisa S
5,TRUE,2013,K. McDowell
5,TRUE,2013,John
5,TRUE,2013,Nerdboy
5,TRUE,2013,Geekinhiemer
5,TRUE,2013,Gceezy30
5,TRUE,2013,Jamey Olsen
3,TRUE,2013,D. Ripp
5,TRUE,2013,Dan
5,TRUE,2013,D
5,TRUE,2013,Peter Mancini
3,TRUE,2013,Insomniak1
3,FALSE,2010,Micheal Hunt
5,TRUE,2013,Pebbles
1,FALSE,2013,hungergames4
3,TRUE,2013,RRichardson
5,FALSE,2009,d. hardie
3,TRUE,2015,Jos Camacho Prez
5,FALSE,2015,W. S. Christopher
3,TRUE,2015,Duckie McQuack
5,TRUE,2013,Jason
5,TRUE,2013,Dennis G.
5,TRUE,2013,Italo Mastromonaco
4,TRUE,2009,Ernest Gundel
3,TRUE,2015,RKK
5,TRUE,2015,W. Voll
5,TRUE,2015,lin
5,TRUE,2015,Dan Peters
5,TRUE,2015,Maru Landaeta
3,TRUE,2015,LUIS GUIDICE
5,TRUE,2015,Jhojans Torres
4,TRUE,2014,Fernando Haro
5,FALSE,2014,pedro leon
2,TRUE,2014,Pavel
5,TRUE,2014,desorbod
5,TRUE,2013,Jose Roberto Anderson
3,TRUE,2013,Katrina
5,TRUE,2013,Ray P.
5,TRUE,2013,raysavestheday
4,TRUE,2013,sportsfan1
3,FALSE,2013,The phone guy
4,TRUE,2013,Michael Kerner
3,TRUE,2013,orbit63
5,TRUE,2013,wendell alberry jr
4,FALSE,2013,Ionia Froment
5,TRUE,2012,julie74brsy
3,FALSE,2012,Zeke Plissken
2,TRUE,2012,Edward Rivera
3,FALSE,2011,Gameboy
4,FALSE,2010,Grrgoyl
5,TRUE,2010,Crispin W. Woodley
2,FALSE,2010,D. Adams
4,FALSE,2010,Cherise Kachelmuss
5,TRUE,2014,nevalxm
3,TRUE,2012,ashertopia
1,FALSE,2011,B &amp; K Klinko
5,TRUE,2010,jon123
1,FALSE,2010,hulud86
5,TRUE,2009,kidtiger75
5,FALSE,2009,N. Johnson
1,FALSE,2009,RP
5,FALSE,2014,NELSON
5,TRUE,2013,Christi
1,FALSE,2011,Cousin Vinny
5,TRUE,2010,Summer Ceranic
4,TRUE,2009,G.P.
2,FALSE,2009,Amazon_Consumer
5,TRUE,2011,MasterBlaster
4,TRUE,2010,Someone
4,TRUE,2010,S. Bransom
5,TRUE,2010,Dianne Estabrook
5,TRUE,2015,Roger Aparicio
5,TRUE,2014,Charles Angrisani
4,TRUE,2012,MB
4,TRUE,2012,Anita
5,TRUE,2012,THE GILZ
3,TRUE,2011,Oliver
5,FALSE,2010,C. Ivy
5,TRUE,2010,BlackDragon
1,TRUE,2010,C. Leonard
5,FALSE,2009,A. Jefferson
4,TRUE,2015,Gregory Marchan
5,TRUE,2014,Ada Lozada
5,FALSE,2011,mzbossy
5,TRUE,2010,Patrick B. Lynch
3,TRUE,2010,William Perry
4,TRUE,2010,T. Leech
5,TRUE,2010,J. Smith
3,TRUE,2009,L. Williams
5,FALSE,2009,Ram
5,TRUE,2010,R. Haberer
5,TRUE,2010,GARY LOVE
5,TRUE,2010,CAMYSNO1MOM
1,FALSE,2009,gram parsons
4,FALSE,2009,Patricia Gasper
5,TRUE,2015,John Robert Tamez
1,TRUE,2015,Jeremy L.
5,TRUE,2015,Kim castevens
5,TRUE,2015,Greg Taylor
5,TRUE,2014,J. Mitchell
1,FALSE,2010,J.S. Knapp
4,FALSE,2010,Master DC
4,TRUE,2010,submam
4,TRUE,2010,Scott Kirk
5,FALSE,2010,David Allen
5,FALSE,2010,Eric Jacobs
5,FALSE,2010,Natacon
5,FALSE,2010,Edward W. Yu
3,FALSE,2014,Robert Galarga
4,FALSE,2012,Gregory
3,FALSE,2012,Richard Baker
5,TRUE,2012,The magic turtle
4,FALSE,2011,Cthulhu
1,FALSE,2010,Amazon Customer
5,FALSE,2010,Maryann Tatro
4,TRUE,2010,Minneapolis Kitteh
5,TRUE,2012,Joe B
4,FALSE,2011,Scott
5,TRUE,2010,submam
5,TRUE,2013,movie view
5,TRUE,2013,Belinda Crider
3,FALSE,2012,Richard Baker
3,FALSE,2010,ChristyW
3,TRUE,2010,Jennifer L. Manchester
5,FALSE,2009,J. Van Cleve
5,FALSE,2009,Justin W. Ayres
4,FALSE,2009,Heroic_Kungfuanyone
5,FALSE,2009,Tristan A. Hayes
4,FALSE,2009,Amazon Customer
5,TRUE,2016,rocky stone
1,TRUE,2016,Jamie L. Crafton
5,TRUE,2015,A.
5,TRUE,2015,stng73
1,TRUE,2015,RC
4,TRUE,2015,Raya
5,TRUE,2015,robert
4,TRUE,2014,Vyse da Wyse(hip hop underground eMC)
5,TRUE,2014,kimberly graber
5,TRUE,2014,J W 1987
5,FALSE,2014,Doug
5,TRUE,2014,Francesco Jose Iannolo
5,TRUE,2014,Michael
2,FALSE,2014,Sushi
5,TRUE,2014,ROGER L ARMSTRONG
3,TRUE,2014,Charles Arther Coe Jr.
5,TRUE,2014,Morgan
5,TRUE,2013,Martin
4,FALSE,2013,Mike G
3,FALSE,2013,Jonner
5,TRUE,2013,GreenMan
5,TRUE,2013,Nazo Julius
2,TRUE,2012,Leopoldo E.
4,TRUE,2012,Doc
3,FALSE,2012,sft
5,FALSE,2012,Movieskinny
1,FALSE,2012,Deputy
4,FALSE,2012,Veil_Lord
4,TRUE,2011,Ray F.
5,TRUE,2011,alarios
5,TRUE,2011,SystemStructure
5,TRUE,2010,Ben Lehbert
2,FALSE,2010,RAF
5,TRUE,2010,Oldtechnohobbiest
5,TRUE,2010,derwin75
4,FALSE,2010,Tobie
1,FALSE,2010,Veev
4,TRUE,2010,wlbjr
5,TRUE,2010,Amazon Customer
5,FALSE,2010,WiSe MaVeN OwL
5,FALSE,2009,Stephen Y. Shapiro
5,FALSE,2009,Ben
1,FALSE,2009,DeWorn out WoodMan
5,FALSE,2009,Sammy Moore
1,TRUE,2009,Gary
5,TRUE,2009,Teri E.
3,FALSE,2009,Michael Minutaglio
4,FALSE,2009,PRT
5,TRUE,2014,Daniel Zacharias
4,TRUE,2013,Angel69
5,TRUE,2013,jb
3,TRUE,2010,T. N.
5,TRUE,2014,E.Love from Missouri
5,TRUE,2014,Shannon McGillis
5,TRUE,2013,Tracy Wesolek
3,TRUE,2013,Matthew L Croft
4,TRUE,2012,John R. Barnes
5,TRUE,2012,ErikStrieter
5,TRUE,2013,Hermes Lopez
5,TRUE,2013,littlerunaway1
1,TRUE,2013,HydePoison
5,TRUE,2012,Dorval Gilmar
1,TRUE,2011,L
5,TRUE,2011,pagaso
3,TRUE,2010,Craig Hightshoe
5,FALSE,2010,Tom de Castro
5,FALSE,2010,Michael-
5,FALSE,2009,A. Jefferson
5,TRUE,2015,Sweetpoptart
5,TRUE,2014,Miguel Ocando
5,TRUE,2013,Eleana Carrasquero
4,FALSE,2012,Laura G.
4,FALSE,2010,Brian
5,TRUE,2010,Traci
2,TRUE,2010,Cr8zyC8tL8dy
5,TRUE,2010,L
5,FALSE,2010,Michelle Pike
5,TRUE,2010,Mr. Mustache
5,FALSE,2010,jschristian44
5,TRUE,2010,T. Leech
5,FALSE,2010,Gladys Johnston
2,FALSE,2010,E. Orchard
3,TRUE,2010,TK
5,TRUE,2010,Mrs. Butcher
5,FALSE,2009,T. Distaso
5,FALSE,2009,Patricia Laverty
5,FALSE,2009,Chitown Lurker
5,FALSE,2009,Dark Dreams
5,TRUE,2017,ochocolas
5,FALSE,2017,G
3,TRUE,2017,Isaac T. Spencer
3,TRUE,2017,Sebastian Hahn
5,FALSE,2017,AcousticalButtnugget
5,TRUE,2017,mohammed
4,TRUE,2017,Tevin Gibbs
4,TRUE,2017,Divine Edwards
5,TRUE,2017,Timothy Earhart
5,FALSE,2017,Javi
4,TRUE,2017,Paul Dougherty
5,TRUE,2017,Rod Rojas
3,TRUE,2017,alexdeleon338
5,TRUE,2017,Soki chan
5,TRUE,2016,Nicholas Gallagher
3,TRUE,2016,Jacob v.
5,TRUE,2016,Matthew Neill
4,TRUE,2016,Matt
5,TRUE,2016,J. Grade
5,TRUE,2016,MP
5,TRUE,2016,maxwell
5,TRUE,2016,A
5,TRUE,2016,bandor
5,FALSE,2016,Bugson08
5,TRUE,2016,Oiharau
5,TRUE,2016,DazPlay1337
4,TRUE,2016,Amazon Customer
4,TRUE,2016,D. Knouse
5,TRUE,2015,Bobby McFarland
5,TRUE,2015,Alex Parrish
5,TRUE,2015,Big D
5,TRUE,2015,Manny
5,TRUE,2015,Reinaldo Colina
5,TRUE,2015,Ambrosia075
5,TRUE,2015,Jameson
3,TRUE,2015,Rick
5,TRUE,2015,Miranda
5,TRUE,2015,Fuzzy
5,TRUE,2015,John
5,TRUE,2015,Lord Raiden
5,TRUE,2015,N.Z.
1,FALSE,2015,isaac heimmler
5,TRUE,2015,lizzy5588
5,TRUE,2015,Jake
3,TRUE,2015,Erick
5,TRUE,2015,ninten13
4,FALSE,2015,ian weitzel
5,TRUE,2015,Jacob
4,TRUE,2015,Mosquito007
5,TRUE,2015,A.J
5,FALSE,2015,Caddy 
4,TRUE,2015,DJ Huston
5,TRUE,2015,Justin W.
5,TRUE,2015,Hector Perdomo
1,TRUE,2015,W. Lopez
3,TRUE,2015,Shannon Hadfield
3,TRUE,2015,Julian Pareja
5,TRUE,2015,Kenny Bautista
5,TRUE,2015,brendan
4,TRUE,2015,jose garcia
5,TRUE,2015,Cristian Penafort
5,TRUE,2015,Brenan
4,TRUE,2014,Alex McCool
5,TRUE,2014,John J Bradshaw
5,TRUE,2014,senortito8
3,TRUE,2014,William Totten
5,TRUE,2014,Raza Ray
3,FALSE,2014,toddisit
5,FALSE,2014,Marvin
4,TRUE,2014,John Burt III
3,FALSE,2014,Edgar Pernalete Ccs Venezuela
1,TRUE,2014,zac
5,TRUE,2014,Charles Arther Coe Jr.
5,TRUE,2014,Anon
5,FALSE,2014,vega
4,TRUE,2014,Natividad Soltan
5,TRUE,2014,tacticness
5,TRUE,2014,Xan
5,TRUE,2014,MP
5,TRUE,2014,Avelon
5,FALSE,2014,Scott T. Plyler
5,TRUE,2014,Othman Arnaout
5,TRUE,2014,JOSE G. Z
4,TRUE,2014,Christian
5,TRUE,2014,SinkellG5
5,FALSE,2014,Evil Shoe
5,TRUE,2014,Eric
5,TRUE,2014,Charles H.
4,FALSE,2014,Alexei
5,TRUE,2014,Mary Spalding
5,FALSE,2014,Sean
4,TRUE,2014,Chunlai.Xia
1,TRUE,2014,Keith Lawless
4,TRUE,2014,Jaihawk
1,FALSE,2013,Ryck
5,TRUE,2013,Roberto Aleman Jr.
5,TRUE,2013,Robert
2,FALSE,2013,Noah
5,TRUE,2013,Tom
5,TRUE,2013,Halderis
4,TRUE,2013,Fabio C. Degrossi
5,TRUE,2013,Phoenix
5,FALSE,2013,Cola Beaker
4,TRUE,2013,Mr. Negative
5,FALSE,2013,Isenberg
5,TRUE,2013,Shenhua
4,FALSE,2013,Jessie Scott
5,TRUE,2013,Josh Stringer
5,TRUE,2013,BigD7387
5,TRUE,2013,Reinhard
5,TRUE,2013,Ken Owens
3,TRUE,2013,idommah
5,FALSE,2013,Elliot
5,FALSE,2013,D&#039;Mo
2,TRUE,2013,Adam Lord
4,TRUE,2013,Hrothmund of Astora
5,FALSE,2013,Jeff Johnson
2,TRUE,2013,Kenneth Tarmann
5,TRUE,2013,Jeffrey
3,TRUE,2013,Fizhy
5,TRUE,2013,SDolnik07
4,TRUE,2013,CRB Amazon
5,FALSE,2013,ickytips
4,TRUE,2012,christopher driggers
4,FALSE,2012,A. Griffiths
1,TRUE,2012,JCAdmore
5,TRUE,2012,Tammy J. Banks
5,FALSE,2012,Catcher of Pokemon (Like No One Ever Was)
4,FALSE,2012,Amazon Customer
5,TRUE,2012,Joseph
3,TRUE,2012,Jorge S
1,TRUE,2012,Ryan Balogh
5,FALSE,2012,Bubba Hotep
5,FALSE,2012,Meteor Bear
4,FALSE,2012,JDubG
4,FALSE,2012,Richard Baker
3,FALSE,2012,Jacob M. Kroon
5,FALSE,2012,MekoRush
5,FALSE,2012,Chris1988
4,TRUE,2012,TheCowKing
5,TRUE,2012,Lurker
5,FALSE,2012,Nishi
4,FALSE,2011,MS
4,TRUE,2011,Fly Guy
4,TRUE,2011,John Larmu
5,TRUE,2011,sekha
5,FALSE,2011,Andrew J. Good
5,TRUE,2011,MARIO NAVA
3,FALSE,2011,VG Fan
5,TRUE,2011,Rodster
5,FALSE,2011,M. Weir
5,TRUE,2011,Ryan
4,FALSE,2011,Dr. D
3,TRUE,2011,Kapado
5,FALSE,2011,DryvBy
1,FALSE,2011,Frank Smith
5,TRUE,2011,The Indisputable Gamer
2,FALSE,2011,Nick
5,FALSE,2011,RJ the Great Cat Lover
5,FALSE,2011,Amazon Customer
3,FALSE,2011,Woundheir
5,TRUE,2011,Peter Faden
5,TRUE,2011,AnotherCustomer
5,TRUE,2011,David Wallace
5,FALSE,2011,Amir Alturkistani
5,FALSE,2011,Matthew Paul Snyder
5,FALSE,2011,jon
5,TRUE,2011,Eric Blair
5,FALSE,2011,Dimitri
1,TRUE,2011,Amazing Grace
5,FALSE,2011,Joey Joe Joe Jr S.
5,TRUE,2011,Jay
2,TRUE,2011,BC
5,FALSE,2011,Berlin L. Brown
1,FALSE,2011,Matt D. Eckert
5,FALSE,2011,Amazon Customer
1,FALSE,2010,Lifeisgood
5,TRUE,2010,The English Nerd
4,TRUE,2010,Jason S. Massey
5,FALSE,2010,limquli
5,FALSE,2010,Scott M. Brown
3,FALSE,2010,M. Cordoba
5,FALSE,2010,AmazonUser
5,TRUE,2010,Scratchy
5,TRUE,2010,Shuhao Cao
5,TRUE,2010,Jason
5,TRUE,2010,YO
4,TRUE,2010,J. Cadieux
5,FALSE,2010,CountChoculitis
5,FALSE,2010,new Tron
5,FALSE,2010,S. S. D.
4,TRUE,2010,Yossarian
5,TRUE,2010,Blueblur1984
3,TRUE,2010,techmannn
5,FALSE,2010,PSPfan
4,FALSE,2010,Chris Neal
5,TRUE,2010,billygoat
1,FALSE,2010,alittledog
5,FALSE,2010,James P.
5,FALSE,2010,Jay B
1,FALSE,2010,M. Vasiljevic
5,TRUE,2010,Charles L. Gilmore III
4,TRUE,2010,Sergio Oses Puchkov
5,FALSE,2010,Yau Fong Chan
1,TRUE,2010,A. J. Herring
2,FALSE,2010,Dave
5,TRUE,2010,chris
5,FALSE,2010,T. Lowe
5,TRUE,2010,Cthulhu
5,FALSE,2010,C. Edson
3,FALSE,2010,JLower
5,TRUE,2010,D.E.Mc.
5,FALSE,2010,The Matrix Fan
4,FALSE,2010,Shrapnel
5,TRUE,2010,M. Diaz
5,FALSE,2010,Samuel Ray
5,TRUE,2010,Miller Rodriguez De Pea
5,FALSE,2010,Luffy D. Monkey
2,FALSE,2010,Ryan
2,FALSE,2010,Wurms
5,FALSE,2010,luckylogan
5,FALSE,2010,(insert fake name here)
2,TRUE,2010,From Detroit
5,TRUE,2010,Mike Patton
4,FALSE,2010,buywconfidence
5,TRUE,2010,J. Walton
5,FALSE,2010,VtwinDude
5,TRUE,2010,Yi-sheng Chiu
2,FALSE,2010,Jared Burdick
5,FALSE,2010,Narniak
5,TRUE,2010,Nona
2,FALSE,2010,Blade329
5,FALSE,2010,Byron S.
5,FALSE,2010,N. Durham
3,TRUE,2010,JB
1,FALSE,2010,J. Defreitas
5,FALSE,2010,Brent
4,TRUE,2010,Psychic Cypher
5,FALSE,2010,William E. Harris
5,FALSE,2009,motodoc817
4,TRUE,2009,Bonnie Ciafre
5,FALSE,2009,M. Buck
4,FALSE,2009,teejay
5,TRUE,2009,ALEJOFOX
5,FALSE,2009,SmoothC911
4,FALSE,2009,Adrian Jenkins
5,FALSE,2009,SiskoDS9
5,TRUE,2009,Jason Bean
3,FALSE,2009,Ian
5,FALSE,2009,Armond
4,FALSE,2009,Death is real
5,TRUE,2009,Nathan Hale
5,TRUE,2009,D. Elston
5,FALSE,2009,Infinityg35JT
1,FALSE,2009,Ramsey2314
5,FALSE,2009,O. R. Rodriguez
5,TRUE,2009,G. Conlledo
5,TRUE,2009,Matt Perry
5,TRUE,2009,AZ Gardener
4,TRUE,2009,MSB
5,TRUE,2009,Dr. BT
5,FALSE,2009,Luffy
5,FALSE,2009,flaviolius
2,FALSE,2009,C. Overman
3,TRUE,2009,Bones
3,FALSE,2009,Epi Man
5,FALSE,2009,Dale
5,FALSE,2009,Akira
5,FALSE,2009,shawn gorsuch
4,FALSE,2009,Brian
5,FALSE,2009,James W. Self
5,FALSE,2009,GarionOrb
5,FALSE,2009,Daniel A. T. Andreazzi
5,FALSE,2009,Shane G.
5,FALSE,2009,Peter Malek
5,TRUE,2009,M. Escobar
4,TRUE,2009,T. Soatthiamroong
5,FALSE,2009,Iridia
5,TRUE,2009,Lisa Shea
5,FALSE,2009,David J. Saldaa
4,TRUE,2009,Mr.Chunky Monkey
5,FALSE,2009,DD
5,FALSE,2009,Joel Ford
5,FALSE,2009,Cloud
5,FALSE,2009,RP
3,TRUE,2009,Txiab
2,FALSE,2009,Mr Mister
5,FALSE,2009,Ch
4,FALSE,2009,LL
5,TRUE,2015,David
3,TRUE,2015,Gabriel M. Louie
5,TRUE,2015,wladimir jose zerpa vargas
5,TRUE,2014,Francia De La Cruz
5,TRUE,2014,TreceNJoy
3,TRUE,2014,Ryan
2,TRUE,2014,NeedCheapStuffNow
5,TRUE,2013,The Man
4,TRUE,2013,sheila
5,TRUE,2012,Tony
1,TRUE,2011,Dan
4,TRUE,2010,JDuB
4,TRUE,2009,Dark Zero
4,FALSE,2010,Sam Marino
5,TRUE,2015,Kim Hall
1,TRUE,2015,daniel revelle
5,TRUE,2014,John S Chisum
4,TRUE,2012,bandazar
3,TRUE,2012,Tony
2,TRUE,2010,Joe Ruiz
1,FALSE,2009,majorlynch
5,FALSE,2009,V. Hutson
1,TRUE,2015,neil
5,TRUE,2015,Shran III
5,TRUE,2014,Geneva Massey
1,TRUE,2014,Buzzcut83
3,TRUE,2014,Ricardo Hidalgo
2,TRUE,2013,Thomas G. Berger
3,TRUE,2012,DarthVader87
2,TRUE,2010,GC
5,TRUE,2010,FRANCISCO CARDENAS
4,TRUE,2009,E.L.
5,TRUE,2014,Peaceful joy
1,TRUE,2011,Chris
5,FALSE,2010,Robert D. Rush Jr.
5,FALSE,2010,NeuroSplicer
4,TRUE,2015,Chas T
3,TRUE,2014,ZstarZ
4,TRUE,2014,jeanette collier
5,TRUE,2014,Phantom Phreak
5,TRUE,2013,hewimp
4,TRUE,2013,SKOOTERBUM
5,TRUE,2012,Leslie A Marsh
2,FALSE,2011,J. Morales
3,FALSE,2011,Derek G
5,TRUE,2011,Germ the Nobody
5,TRUE,2011,Randyowl
4,FALSE,2010,WMartin
1,FALSE,2010,Rarity
4,TRUE,2010,RudeInternetUser
5,TRUE,2016,LA
3,TRUE,2016,Gaming Legend
5,TRUE,2016,Shad Micheal Thompson
4,TRUE,2015,Michelle the Squaw
5,TRUE,2015,Jose A. Marzan Sanchez
5,TRUE,2015,Keith Lock
4,FALSE,2015,Amazon Customer 33
5,TRUE,2015,Frostbeyet
4,TRUE,2014,CRG
4,TRUE,2014,Jose Torres
5,TRUE,2014,Strategos
4,FALSE,2014,BLISS Johnson
5,TRUE,2014,Francisco Jose Acosta Ascanio
5,TRUE,2014,Phantom Phreak
5,TRUE,2013,Lassie_D
5,TRUE,2013,humamuzhar
4,TRUE,2013,Londonnoise
5,TRUE,2013,JJ892
4,TRUE,2013,wild56
4,TRUE,2013,Jay-B
4,TRUE,2012,Michelle N. Wilkinson
5,TRUE,2012,Deadstanley
2,TRUE,2012,Death is real
5,TRUE,2011,GAMERMAN
4,TRUE,2011,joe222
2,FALSE,2010,TurboRabbit
5,FALSE,2010,MJM
4,FALSE,2010,James
5,TRUE,2010,cart00n
4,TRUE,2010,John M. Kelly
4,TRUE,2010,Jeffrey Tschiltsch
4,TRUE,2010,M. Keegan
5,FALSE,2010,Smokezilla
4,FALSE,2010,ByteME
4,FALSE,2010,C. L. Hanson
3,TRUE,2010,GustyGardener
4,FALSE,2010,Cloud
5,TRUE,2010,TiKiMaN1
5,FALSE,2010,Reading Rob
5,FALSE,2010,D@rkFX
5,TRUE,2010,Louie the Italian Jew
5,TRUE,2010,LeO2PaC
5,FALSE,2010,Tristan A. Hayes
4,TRUE,2015,HungSeattleGuy
5,TRUE,2015,Heyzuz
5,TRUE,2015,oconn120
5,TRUE,2015,KEVIN P.
1,TRUE,2015,elbert hill
3,TRUE,2015,Cliffton K. Bryner
5,TRUE,2015,Johanbarth
4,TRUE,2015,Flymon500
2,TRUE,2014,realninjapoop
5,TRUE,2014,JOSE FABIAN VITEZNIK PEREZ
5,FALSE,2014,Michael S.
5,FALSE,2014,Max
5,TRUE,2014,Dalya84
5,TRUE,2014,Alejandro Vasquez
4,TRUE,2013,Bobby  W.
5,TRUE,2013,Pyrotic
4,TRUE,2013,Pinak Lonkar
5,TRUE,2013,Matt
4,TRUE,2013,fbc
4,TRUE,2013,tavo
4,FALSE,2013,Andrew Magnarella
5,TRUE,2013,KBS
3,TRUE,2013,Manash
5,TRUE,2013,Jodanny Lamisere
2,TRUE,2013,Jairo Andres Novoa Mantilla
5,TRUE,2012,K.A.
3,TRUE,2012,Abishek
5,TRUE,2012,Jamal King
3,TRUE,2012,Ash Ketchum
5,TRUE,2012,B. Davis
4,TRUE,2012,Julian Kato
5,TRUE,2012,Tyler
4,TRUE,2011,Keith LaChance
1,FALSE,2011,A Movie Fan
5,TRUE,2011,Christian Garcia
4,FALSE,2011,BigDiskountz
3,FALSE,2011,Mark McLaughlin
4,FALSE,2011,thePersian{Knife
3,FALSE,2011,Brian C. Smyth
3,FALSE,2011,Gameboy
4,TRUE,2011,Matt
4,FALSE,2010,Cynthia K. Cooper
2,FALSE,2010,Old-and-Wise
4,TRUE,2010,Kid
4,TRUE,2010,Z. Raizen
5,FALSE,2010,DJ_King_SD
4,FALSE,2010,J. Cummings
4,FALSE,2010,Member
5,FALSE,2010,MJM
4,TRUE,2014,John D. Knight
4,TRUE,2013,Salgado
2,TRUE,2013,Roy Basilisk
3,TRUE,2013,Crusader
5,TRUE,2011,LadyLaraCroft
3,TRUE,2010,S. Rausch
3,FALSE,2010,Marie Shakoor
4,TRUE,2010,Rick
4,FALSE,2010,Sci Fi Fan
1,TRUE,2010,S. H. Wood
1,FALSE,2009,James Verwilliams
1,FALSE,2009,Hrafnkell Haraldsson
5,TRUE,2014,Jorge Diaz
5,TRUE,2014,A. Fenderson
5,TRUE,2017,Ryon
4,TRUE,2016,lou gar
5,TRUE,2016,Wayne Niland
5,TRUE,2016,Megabear
5,TRUE,2016,Steve J. Park
5,TRUE,2016,Tyler V
5,TRUE,2016,Jamie
5,TRUE,2016,Victor
5,TRUE,2016,Amazon Customer
5,TRUE,2016,seth
5,TRUE,2016,ChaosChronicle
5,TRUE,2016,Amazon Customer
1,TRUE,2016,RobTheGamer
5,TRUE,2016,Antonio M.
5,TRUE,2015,ItsAMe_Mario
5,TRUE,2015,QR Winner
5,TRUE,2015,Good Bird
5,TRUE,2015,James
5,TRUE,2015,Michael 71
5,TRUE,2015,Gha-VO
5,TRUE,2015,Trice
1,FALSE,2015,kooji
5,TRUE,2015,Amazon Customer
5,TRUE,2015,Josh
2,TRUE,2015,Roger M. Levy
5,TRUE,2015,Sandi
5,TRUE,2015,Adroa
5,TRUE,2015,Tyler
5,TRUE,2015,michael
5,TRUE,2015,A
5,TRUE,2015,Jill Keeney
1,TRUE,2015,Michael Eduardo Bonilla
5,TRUE,2015,Cwolf
5,TRUE,2015,Phil
5,TRUE,2015,Anthony Corredor LIB-588800
5,TRUE,2015,buckrogers
5,TRUE,2015,Ben
5,TRUE,2014,Kon-el
4,TRUE,2014,Karen
4,TRUE,2014,Simmer
4,TRUE,2016,Tammi Race
5,TRUE,2016,Brian Chladek
5,TRUE,2015,Bridgett B.
5,TRUE,2015,Alex Teran
5,TRUE,2015,mary
3,TRUE,2015,Sonictest
